rating,sentences
0,이 사람 아직도 안짤렸네
0,역대 최대 사실 기레기 나가보지도 않고 쓰셨나..
0,빙딱들아 됀히 해경 어린애들 골병들게 하지 말고
0,누차 얘기 하지만 쓰래기랑 비교하지 마세요 비교대는 쓰레기 열폭합니다..
0,진짜 이건 국가적으로 정식 항의를 해야할듯
0,돈에 영혼팔아 먹은 알바들 니새끼가 그댓가ㅈ고대로 받는다
0,단통법은 사라져야하고 초딩들은 댓글못쓰게 해야한다
0,당연한게 속보냐?
0,상식이 맞지 아너음 고발 조치해라
0,엽기적인 악마다 머리털 다 뽑고 수장시켜야 한다
0,이돈은꼭줘라....아니면신상털이한다.......
0,공안검사 했으면 벌써 말 다했지 찢어죽일놈
0,비가와서 그런가 뵨태들이 득실거리네ㅋㅋㅋㅋ
0,나라가 시끄러운 틈을 타 너도나도 이익 취하려는 집단 뿐이네
0,이런상황에서도 박근혜빠는 박사모들은 사람이아니다
0,그네같은짓 하네ㅋㅋ
0,조리장들이 해주는 고급요리에 따뜻하고 넓디넓은곳에 있으니 저런소리하지!
0,박그네의 사람들은 정말 못 말리는 인간 쓰레기들이구나.
0,최순실호가 염병으로 지어졌네~~~
0,미친0들 할줄 아는게 뭐고
0,쇼하지마라보기역겹다
0,걸어가면서 좀 피지말자!
0,청와대로 떨어져라
0,검정고시는 수능보다 비교적 쉬우니까 열심히 해라 유라야.
0,잡아서 똑같이 해줘라!
0,왜 고딩들도 아는 방산비리를 국가는 모른척할까?????도대체 왜????
0,영해침범하면 겁먹지말고 갈겨버려.
0,가지마 안가면 되잖아 아쉬운 넘들이 누구겠어?!
0,대구 비오고 있다 이 구라청 개 호 루 쉬키들아 주둥아리를 아작 내고 싶다 개상청 개 호 루 쉬키들아 면상을 후려갈기고 싶다 진짜 개구라청 개 호 루 쉬키들아 쪽팔리지도 않냐 개상청 세금충들아 제발 잘모르겠다 케라 주둥이 아작내기전에
0,안전거리 확보해가면 가는데 왜 거길 끼어드는거야
0,밥줘영이랑 손잡고 홍눈깔이한테 가라 거품 3종세트들
0,삼성반도체로 암에걸리거나 죽은사람을 위해 300억써봐라 더런넘의회사
0,순실아. 지옥가자. . .
0,피해 안보게 리콜해준데도 ㅈ라랄들이야
0,박근혜 하고 최순실 그 일당들좀 죽여줘라
0,욱일기는 무슨 전범기지..
0,이젠 대통령이란말 붙이지말자.
0,미친 이슬람 극단주의자들이 잔인하게 테러하고 못된짓 할때는 가만히 있더니 트럼프가 그런인간들 걸러낸다고 하니 피켓드는 정신병자들
0,네이버 메인에 둘이 나란히 있는거 보니까 기분 더럽다 연초부터
0,일본하고 멀협정한거냐 미친정부
0,수시줄줄이떨어진 패배자가 무슨국정을논하냐
0,급하다고 약쟁이를 써요?
0,알권리랍시고 숙소앞에서 잠복하는게 기자냐
0,헌재는 반헌법 반국가 반민족 살인마 탄핵 인용하라!
0,보수라고 하지도 말아라!!!!!!
0,흉기차 였더면 사용자 과실로 핸드폰이 급발진했다고 우겼을 꺼임.
0,술판에화투치고 ㅁㅊ 한국관광객
0,국정교과서 개나갔다줘
0,열일하는 순실이 대단해
0,삼족을 멸해야하는 죄를 지었다면 그러는것도....
0,핵 확산 금지라면서 슬금슬금 올릴라카나
0,우리나라 기사보면 애플은 매번 혁신이 없고 폰 낼 때마다 위기상황이라더니 ㅋㅋㅋ
0,높은분들은 디젤 안타서 그래요.
0,팬택을 죽였으니 이젠 엘지를 죽여볼까?
0,품질은쓰레기에다가 맨날대모나해되니 잘될일있나
0,정신나간 댓글러들 왜케 많냐.
0,그렇다고 버리고 올순 없잖아요!
0,이슬람권 난민을절대로받아서는안된다이래서
0,그네가시켰겠짗 이제와서 저딴식으로자백??
0,조센징은 몽둥이가 약입니다.
0,이렇게 불안불안하니 그 땅덩어리 버리고 우리땅 따먹으려 했구만
0,쇼하네
0,미친 돌아이
0,그러니까 구명쪼끼 입었다는데~~~이런 헛소리 하는겁니다 증거 나왔네요
0,무상기증을 당연시하지마라
0,"하루아침에 된 애들도 아니고, 몇년씩 훈련하고 다듬고 완벽한 상품으로 만들어 내보내는 애들인데, 당연..."
0,진실은 하나인데 수많은 거짓을 만드니 증언들이 일치할수가 있냐
0,전 전라도것들 매우 싫어합니다
0,음주운전에 나쁜 음주 덜 나쁜 음주가 있냐 ㅋㅋㅋㅋ
0,이 기사 쓴이유가 뭘까?단통법해도 남들 몰래 싸게사는방법다들알고있자나?어휴 폰팔이새끼들
0,"이길땐 훈훈하더니 털리니까 무슨 댓글에 다 악의적인것만 1,2,3등이냐"
0,돈에 양심판 사람들 혐오스럽다
0,군용 골프장에는 천억이상 쓰면서 사병들에게는 고작 저정도인 국방부머리다.
0,뭐? 부유층을 까? 좌빨이군여
0,밝혀지면 저런뇬은 평생인새을 후회하게 해야한다
0,새벽부터 울화가 치밀어 오른다.
0,얼마 빼돌릴려구?
0,나라지키는 청와대가 아니라 사기꾼 거짓말장아 범죄자 양성소였네
0,터키의 민주주의가 죽었슴다
0,어떻게 계속 파는데 끝이 없냐
0,소 돼지도 동물학대냐?
0,엄살 떨지마라 ㅡ 큰맘 머코 외식하러 갔드니 시파 자리가 없드라
0,월급만 안올라
0,사기꾼 맞잖아 왜 아닌척?
0,왜 내가 폰팔이들 걱정까지 해줘야 되는거지 니네들 개인 신상정보 담긴 서류들이 여기저기 돌아댕기는거 보단 났지 않냐
0,부도덕한데 무능까지 겹친 최악의 중의 최악 아직도 자기가 대통령인줄 착각하니...ㅉㅉ 신년부터 화병 또 도지네..
0,쪼다 세긔들 육갑을떨어요 일하려다녀라 쪼다들아
0,저번에도 인정사정 없이 다 깠어야 했는데...
0,돈 졸라 잘 쳐먹고 튀게 생겼다..
0,전형적인 일루미나티 프리메이슨기업인 애플은 없어져야 합니다
0,사대강을 줬네 사대강을
0,아예 돈으로 환불해주고 다시 살사람은 다시 사고 다른폰 살사람은 다른거 사게 해줘야지 고쳤다고 같은걸로 그냥 바꿔주면 터진 사람은 트라우마땜에 불안해서 쓰겄나
0,산책시키는데 입마개를 씌우라고?
0,쓰레기같은 여행사 기생충 ㅅㄱ들
0,현기차 타다가 사람 죽는 것보다 회장님이 더 무섭구나...
0,밥값못하는 상위1% 소득자인 국개들은 강제 정치 out시켜야 되는데 미국보다 많은 의원석으로 삼류정치나 하니ㅉ
0,간첩보내서 돼지 목따면 끝장! 이 기회에 핵무장선언하라!
0,"썩은가지는 모조리 잘라내라,썩은 사이비교사들도 모조리 잘라내라,다시는 교육계에 발못붙이게해라,"
0,종말순실은 123층 건물에 추락시켜야함
0,중국=전세계의암덩어리같은존재!!!!
0,똥기춘이 캭~퉤퉤
0,살면서 현대.기아는 안사는걸로
0,감독탓마라 우리도 보는눈이있다
0,"핵무기만 아니였으면 미국이 진작 손 봐줬을나라..짱깨,북조선"
0,8년간 뛰어온 정똘기를 이런식으로 취급하고 차우찬한테 100억을 투자하는 구단의 행보를 보고 그어느 선수가 팀을위해 몸바쳐뛸 수 있을까?
0,주기고 싶다. ...
0,촛값으로 연탄사셔 불우이웃돕기나 해라.
0,똥싸놓고 남한테 치우라고
0,이번일과 관련된 놈들 모두 처벌해야합니다
0,저러다가 믄일 생기면 또 나라탓할거다.
0,미국놈들은 지들도 국경 붙어있는 나라랑 화합도 못하면서 우리한텐 일본이랑 사이좋게 지내라고 하네 ㅋㅋㅋㅋㅋㅋ
0,아버지따라 가야지?
0,아 정말 정신병자가 대통령을 했구나
0,디진다 진짜 이게 말이냐 방구냐
0,야 조대위 니그 부모가 보고있다이 년아
0,드디어 김정은이 박근혜누나 구출하러 나섰구나...빨갱이들이라 한통속!
0,앞으로 그네년 사진 모자이크로 쳐라...역겹고 울화통 터져 꼴보기싫타
0,영남 할배야 한국을 떠나라
0,국민들이 역모를 일으켰다고 생각하는 정신병자
0,"테임즈 가봐야 김태군 없이는 아무것도 못한다,"
0,사이비 목사를 죽엿어야지
0,저렇게 뻔뻔한게 지금까지 저자리에 앉아있는게 너무화가난다!!
0,아니 왜 달의 연인 댓글을 왜 여기다 쓰고 ㅈI 랄이야
0,진짜 사기 제대로 치네ㅋㅋ 이건구속안하나
0,이나라는 정말 정신차릴려면 한참 멀었다
0,에라 이 년 눔 들 애가 불쌍타
0,국조특위에서 안민석 의원이 군대 의혹 제기했는데 그런 거나 대답해라
0,국격을 바로 세우기 위해서 본국으로 소환하여 극형에 처해야 한다.
0,노무현 사저 아방궁이라고 하던....새누리당 출신 의원들은 뭐하냐??
0,저거 원인 밝히고 직원들 설날 선물로 뿌리자
0,"선발 제외 예상이었는데, 잔류하기를 바라는 마음에 오늘 좋은결과 내기를 바랍니다."
0,ㅋㅋ진짜 답없다 예산이아깝다
0,걍 이 정권에서 한 모든 정책은 폐기 하는게 맞다.
0,대목때 얼마나 바가지씌워서등쳐먹을라고 노량진도불타라
0,무슨 자신감이냐? 자국민 호구로 보는 쑤렉이기업이 해외에서 성공할꺼같냐?
0,주사나 쳐맞고 드라마 보고 있을 테니 변호사놈들이 알아서 해라... 그런의미
0,우리도 제발 당파싸움 작작하고 제발 나라를 생각하는 정치인들 나와서 이런일에 치이지 않기를
0,다 거짓말투성이 ㅋㅋㅋㅋ 탄핵만이 길이다
0,연대애들 앞으로 이대 앞에서 잘난척 하지 말아라. 시위로 혁명을 이룬 이대와 모른척 할 일만 하는 연대는 비교 가치도 없다.
0,국민들이 너한테 법적대응해줄께 기다려!
0,박근혜는 아마도 국민세금으로 22도 맞춰놓고 열정의 세븐아워~~ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,니들끼리.. 거래.. 타협.. 짜고치는 고스톱 같은거 안할 그럴사람.. 그럴사람 대려와줘... 대통령 시켜줄게
0,순실이 개18년.
0,씨.....뺠....ㅡㅡ....미국 대통령 당선인 신경 쓰지말고 우리나라 대통령이나 신경 써라
0,성폭행 사건하면 전라도다
0,쪽바리 쉐키들한테 제주도땅값 댓가로 얼마 받아 쳐먹었냐?
0,댓글다는건 얼마받는지 가격표에 없네요..
0,듣다 듣다 이런뉴스 진짜 화나네요
0,박근혜를 당장 구속 수사 하라
0,기레기들이 소설쓰다가 더 이상 앞 뒤가 맞지 않는 거다
0,진짜 이런 사람이 대통령이었다니 지금도 소름이다ㄷㄷㄷ
0,새누리와 정부는 김영란법이 자기들 공적이라고 주장할듯...
0,저 년 도 지저분하게 늘어지네 추하다
0,냄비근성에 땔감을 넣어주시는 공신입니다.
0,선플 다는 운동도 초등학교때 부터 숙제로 하는데 악플 다는 너희 초딩도 못되는 수준이네~~~ㅋㅋㅋ
0,이미 입막음 당한듯
0,국가를 개호구로 보는거지
0,이렇게나 격렬하게 무능한 총장이 대한민국 사람이라는게 정말로 자랑스럽기 그지 없네요.
0,거짓말 탐지기 써서 이대 길라임 최순실 전부다 국민이 보는데서 청문회 다시하라
0,경찰놈들은 추산수를 왜 맨날 저딴식으로 발표하냐
0,양상치때문에 안된다 쓰레기
0,공짜 줏은 임창용 데려와라... 왕따시켜 은퇴시켜 버릴 것... 고연넘같으니......
0,댓글알바도어버이연합처럼조사해야한다
0,박용택 사람 때려놓고 쪼개는거 진짜 극혐 인성다드러남
0,목적을위해 인간목숨을 경시여기는넘는 쓰레기니라 너도죽어볼거당
0,비양심 살인자 놈!!!
0,초록마을 안되겠네~바꿔먹어야겠다
0,아빠나 딸이나 총 맞을짓 하는건 똑같네
0,왜 저딴 쓰레기들이 보수야. 저것들은 범죄자 옹호단체지.말 똑바로써라
0,티파니가 친일파일줄이야...
0,국민이더 억울하다 ..쳐닥쳐라
0,또라이들.... 천심이라~~~ㅋ
0,머리는 생각하라고 달린건데...광복절에...
0,좃티비씨가 싸지른 똥이 촛불로 변했습니다
0,업뎃을 해줘야하지!!
0,진짜 국민을 우롱하나 ㅂㄷㅂㄷ
0,요즘 누가 한국겜하냐.. 우리나라는 진짜 답없다
0,어울리지 않는 자리에 저런 사람을 뽑아놔서 온 국민 절반 이상이 힘들어 하는데 달린 눈으로 뭘 보고 사는거냐 캐비어?
0,이런거 보면 윗대가리에 얼마나 많은 친일파가 자리하고 있는지 알수 있다
0,가스먹인 닭 모가지를 비틀어 끓는물에 쳐 넣었음 소원이 없겠다
0,엥? 사실상 무리뉴 떠나고 베일왔는데 기자 먼개소리야
0,난 참 이해가 안되는게 돈만있으면 할배랑도거시기도 대준게 말도안댐
0,꼴랑 국갓돈 백억가지고 별 유세를 다 떠네 OOO새기 ㅋㅋㅋㅋ 아베 진심 토나온다
0,맞다....한국 남자가 아니라. 남자놈들은 다 쓰레기다.
0,구속이 정의다!!
0,촛불시위에 나돌아 다니는 땡중 사이비 목사 좌빨 신부들 때문에 절대로 안간닷
0,진짜 대중은 개돼지라는말을 새삼 느끼게 된다 ㅋㅋㅋㅋㅋ
0,최순실 딸답게 연기를 참 잘해.
0,응원한다 약쟁이선수들 다물리쳐라
0,일베는 사회악입니다.
0,하지원 시크릿가든에 애착많은데 근라임이 떵물끼얹네
0,내가정해준다 300원씩만받어라 닭아
0,공기업 특유의 꼴통마인드는 여전하구나 kt
0,이런 미심쩍은 사건에 대해서는 반드시 재수사 필요합니다.
0,더러운육신덩어리들!!!!
0,나라가 검찰이 언론이 법원이 미쳐날뛰고있다
0,교도소- 검찰 - 청와대 같은 쓰레기통
0,그런 논리면 독도 주고 대마도 받자
0,근데 촛불집회....세월호...소녀상....만날 이런거나 하고 있으면 ...먹고살게 생기고 경제가 살아납니까?????
0,화형!!화형!!
0,반아시아 연합국 중국 제품 사지 말자
0,강남보건소 너거는 머하냐 미친거 아이가
0,어떻게 검찰이 못잡고.. 일개 언론사가 잡냐?? 이거 뭐냐? 일부러 안잡은 거냐? 검찰아?
0,캔디의 이라이자도 이 정도는 아니였다.국쌍!!!
0,정신이 언두로메다 외개인출신 박그x답이업다 수백명 애들 물속에.....
0,드럽게 멍청하네
0,나라가 썩어빠졌어
0,청부업자는 뭐하나
0,도대체 아는게 뮌데
0,저런 범법자가 국민세금으로 월급받고 청와대에서 호위호식하네
0,"저 두사람 뺄꺼면 하하,왕코도 빼라!"
0,욕이 저절로 나오네
0,견찰 ㅋㅋㅋ 니들 정말 그렇게 해라 북한 보위부냐
0,고위층 연봉만은 계속 상승중~~
0,박통만아니면됨ㅋㅋㅋ
0,한마디로 열받는다.
0,개 ㅇ년이 발악을하네
0,이미국민들마음은청와대코앞에서외치고있는데귀머거리인가
0,기아가 그실력으로 4위~~웃긴다. 난 기아팬이다.~박찬호 좀 제발...기용하지 마라.
0,돈버니 체력ㆍ정신ㆍ엉망이네 개인기도 중국이 좋구먼 원정서는무조껀 진다
0,박그네 최순실파도 와해시켜서 깜방보내라 이것이더시급하다
0,박근헤 머리로 떨어져라
0,꼭 이번주 탄핵 통과되어 다음주는 국민 승리 축하 촛불문화제를 열자!!
0,구원파관계자 박진영이 원더걸스를 수장시키는구나
0,삼성이 신뢰를 다시 쌓으려면 전량 모아서 화형식을 해서 보여줘야 된다
0,이대뿌니냐연대고대도 조사해봐라
0,미친소리하고자빠졌네 온국민이 다알고있는데
0,머 이런 것들이 다 있냐?
0,기레기 ㅅㅋ들 싸게 파는 꼴을 못보네
0,이 악마ㅅㄲ는 당장 가둬라 말이 필요없다
0,조직범죄 스토킹 엄벌해주세요
0,돈이면 나라도 팔아먹는 병신년들
0,병신년은 병신년이네..
0,청장새끼부터 구속해야겠다
0,"마찰이 아니라, jtbc 기자와 피켓 시위자를 폭행 했습니다."
0,한용덕은 빼가면 안된다 이눔드라!!!!!!!!
0,이게 말이되냐 환불하고 판매중단해야지
0,증세있고 복지는없는 우리나라 ㅋㅋㅋ
0,"노예,거지창조과학부"
0,어디 쳐 박아버리지!!
0,생긴거봐라 진짜 꼴도보기싫다
0,헌재를 우습게 알고 잇음
0,궄민에게 수치심을 느끼게 한것이 헌법위반이다
0,쓰레기 매국노들~그냥 평생 몸에 일장기 꽂고 살아라!
0,삼성 신제품 나오면 1호는 순실이몫
0,내가 이럴려고 댓글 쓰고 있었나..자괴감 든다
0,해체해라 특검의폭언 삼족운운 사실이라믄해체가답이다글구 기업인 억지로 엮지마라 역풍맞는다
0,똥물에 튀겨쥑.일.년.
0,왜 사냐...........
0,정상근무?그럼 왜 대통령이 어디있었는지 아는 사람이 없대?
0,놀러왔냐.아님감찰왔냐?
0,망할 개한민국
0,중졸이 문제냐. 공범인데.
0,이정도면 중국에 보상금 청구해야함...
0,저거 관계자들 잡아다가 책임을 물어야된다.
0,조윤선 화장 지우고 수감자 옷 입은거빨리보고싶다
0,바끄네 살 꼽데기 뜯어버리고 싶넹~
0,누굴 바보로아나
0,한국의 외교부는 왜교부인가
0,날씨추운데 뉴스거리 참 웁다. 웁써
0,"다시는 영국 방문 하지 말아, 잔핑들"
0,국민들 피땀흘린 세금이 엉뚱한 곳에 있다니..
0,더러운 인간들때문에 희생되는구나.......
0,"조여옥,남동생 다잡아꾸겨넣어라 머하냐"
0,"도서정가제, 단통법 시장경제를 역행하는 대표적인 악법"
0,조선왕조500년 역사? 고려역사 에도 없는 희대의 반역 죄인들이다! 그나마 예를 갖추어 능지처참 합시다!
0,처음엔 많이 실망하고 탄핵해야한다 생각했지만 지금은 치밀한 계획하고 탄핵시킬려고 한고 같다
0,도도한 뚱땡이 꼴통들아 한마디좀 해봐
0,박근혜는 국가의 재앙이다
0,반드시 처벌해야만 함
0,사실이라면 당신은 진정 이 시대에 악마 입니다
0,넌 음주운전은하지마라
0,최순실박그네김영재~몽땅 한방쳐넣어라~
0,군대는 가셔야죠??
0,권위주의가 아직도 팽배하네 썩어빠진 인간들아
0,누구 대가리에서 나온건지 머리털을 죄다 뽑고싶다
0,애휴 국민의 지팡이가 아니라 국민을 지휘하려는 지휘봉이구만
0,말은 아무나 타나 금수저나 타지 바보들아
0,침묵하는 다수 숨죽인 민심이 무서움
0,강력범죄나 강력처벌해라 핫바리들아
0,나가 죽어라그냥
0,구랏성 예보로 사람들의 체감 온도는 상승세로 보이네요.
0,이젠 소영소국으로 가는 시발점.
0,싹 다 잡아들이고 내란죄로 처벌하라 쓰레기들!
0,초미세 중국발이 거의다임 시방새들아
0,약에 취해 광란의 질주~~쾅~~에라이 무책임한 놈
0,일본아 우길걸 우겨라
0,박원순 지하철예산 삭감 조사하라.
0,지미 욕나온다 이런게 뉴스라고
0,처음부터 거짓말을 했던 박근혜 대통령 이래도 자진 퇴진 하야 하지않으면 다음주에는 500백만 갑시다
0,아이폰? 한국 된장년들의 필수 아이템이지.
0,18어찐저렇게뻔뻔할수가있냐?
0,무리인걸 알면서도 옮긴거잖아 이런 미친것들
0,구속시켜!
0,중국짱깨들아 너희나라 어선들이나 원격조정해서 데려가라!
0,이래서 좌파는 쓰레기다
0,이거 그 기자 고소못하나?ㅡㅡ
0,극우익새기들 제발 죽여주세요
0,대한민국 가장쓰레기 집단이다.
0,사과하면 끝난다니 무슨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이미 끝난거지 븅 1딱들아 또 속으려고?? 에휴 한심하다
0,그러니까 진작에 자주국방햇어야지 이 0신새끼들아
0,선동 좀 그만해라 국민들 세뇌된다...
0,세월호 독한놈들이다 그렇게 받고고 이짓거리한다
0,둘다 무기징역아니면 납득못한다
0,저렇게 다 모르면저것이 진실이다이 씨빠란 넘들아에효 OOO
0,내일 날씨도 못 맞추는 것들이 무슨 다음주 날씨를 예보하고 자빠졌어 ㅡㅡ
0,바꾸네 아빠는...혈서까지 쓴노옴인데.......뭔 저거가지고 난리야...
0,밥이 쳐넘어가냐? 어? 이 색히야
0,아무것도 쳐묵지마라 먹는소리도 씨끄럽다
0,마스크 착용한 사람들은 빨갱이 인민들이다.
0,청문회에서 구라친 것들 위증죄 강화해서 거짓말 못하게 해라
0,이것이 죄가 아니라면 법을 바꿔야하는 것이 아닌가.
0,Jtbc 는 자신의 죄를 알렸다!
0,이런데도 차살때 파썬하는 놈들은뭐냐?
0,국가 경제 파탄 내지 말고 이제 내려 와라 이 x아
0,다 잡아들여 진도에 수장시켜라~~~~
0,정신나간 년놈들이 한둘이 아니구먼
0,쪽팔린줄 알아라.. 속초시 관계자들은!!
0,중소기업이라니...뭔 중소기업2세 주제!?에 갑질이냐 어이없네
0,경상도 알바 특징 전라도 사람 가치 깐다 그ㅡ러니 일베 소리듣지
0,박근혜 죽일수있는 방법좀 알려주라
0,여의도 새순실~ 개누리 국민의 심판을 꼭 받을것이다
0,염병들을 한다 진짜
0,넌 작가로써 국민에게 해서는안될소리한거다 이더러운작자야
0,일단 폭스바겐 사태를 떠나서 뒤에서 쥐샛끼 짓거리하는놈이 있는것같다. 난 흉다이가 폭스바겐 사태로 최대이익을 본다는점과 평소 해온 야비한 행위들로 흉다이가 뒤에서 조장하고있다고 확신한다. 사실 진짜 철퇴를 여러번 맞았어야하는 쓰레기회사. 최근 흉다이가 광고를 대폭 늘인건 알고있냐?
0,이라크와 시리아에 폭탄을 트럭째 쏫아 붓겟네 !!
0,엘시티 꼭대기에 박그네 있다.
0,꺼져라 쪽바리새 ㄲ ㅣ 들아!가서다시는 오지마라. 오면대사관쓸어버릴거다! 쪽 바 리 들아!!
0,아! 저 쌍판 언제 까지 봐야해
0,야구좀 한다고 100억정도준다니 세상참 더럽다
0,ㅋㅋㅋㅋ대한민국을 자기 금고처럼 쓴거네
0,아오 여러분.. 길에서 점마 보믄 깝시다! 카악! 퉤
0,JTBC는 태블릿이 어디서 나왔는지 못밝히면 너희들이 조작한게 확실하다
0,지 애비한태 나쁜것만 죄다 배웟군.....으이그...
0,박근혜 대통령 지지 선언이네?
0,광화문광장에 전부 불태워
0,미국이야말로 양의 탈을 쓴 악마
0,하아...주먹으로 명치를 세게 때리고 싶다.
0,사기 야 사기 모두가 삭기꾼 대통령부터 사기다.
0,검찰 아니죠 쇼보여주는 견찰이죠
0,디져봐야 저승맛을 알지
0,협력사 피 빨아 먹는 놈들
0,순실*근혜는 법보다 주먹이 우선이다
0,들어올 생각 하지 마라
0,악질이다 이색히
0,아들이 너무 못해서 차라리 내가 한다 류
0,아들을 보는앞에서 패고 찢ㅇ어죽ㅇ여야 정신차리지
0,박사모?? ㅆ ㅂ 뇌가 있는거냐??? 왜사냐 이사람들????
0,누가 이기나 보자. 이번 주도 간다
0,피해자 코스프레.
0,쉬불 짱개 세리덜....
0,대통령코스프레가그렇게하고싶을까 찌질한ㄴ
0,선거전에만 일하는 국회의원 ㅉㅉㅉ
0,에슐리 영 안들어갔어 린가드야 기자야
0,새누리 친박들은 왜 이완영 같은 쓰레기들로 도배를 했냐?
0,노무현이 박근혜가 나오고 나서 빛나는 이유기도 하지.
0,죄를 지었으면 벌을 받는게 정의다.
0,중국에만 유독 굽실거리는 애플도 이젠 꺼질때라고 본다
0,"어떤늠인지 신상을 밝혀라,,,, 온나라가 발정남 수컷들의 세상인가???"
0,정유라가 누구의 딸인지반듯이 유전자 검사해야한다
0,전세계멸망 제2의 히틀러 !!!!!!
0,박근혜 최순실 반드시 사형시키자!!!
0,여러분 병신이 나타났습니다~~~
0,통일교비리는 수사하면 그들이가진 기업들의 세무비리와 세계일보의 만행이 모두드러난다.
0,이렇게 국민의 세금은 나랏님들 주머니속으로 진짜 미개하다
0,기상청 뿅쉰들^^
0,법위에 재벌있다는게 증명이 된 순간이다.
0,비박 찬성자들은 토욜 광화문에 나와 찬성이라고 선포해서 차별화해라.
0,독재자 아버지에게 정말 나쁜 것만 배웠군...
0,최순실 재산 몰수하면 충분해
0,자국 기업이 자국민을 호구로 아는데 외국기업이 뭘 얼마나 잘해주길 바라냐
0,됏거덩~~~오늘밤가튼소리하네ㅋㅋㅋ
0,욕할가치도없다
0,너 이름은 이제 이완용이다!!!
0,박근혜가 피노키오였다면 코가 얼마나 길어졌을까?
0,박사모샊히들도 공범이지
0,스포츠기사에 정치댓글 쓰지말라는 애들 특징 - 일베충임
0,정은아 한번더 핵쏴라 히로시마 에다가 순삭 시켜라
0,그 년을 족쳐야 한다.
0,견찰과 떡검은 반드시 손봐야 한다.
0,양심을 팔아 수개월의 연명을 산 어리석은 여자!!!
0,병신년 실패네
0,떡두꺼비를 죽여라.
0,소환거부하면 달군 인두로 지져버리고 엎어놓고 구두발로 질근질근 밟아 버려라
0,"뇌물현이 싸놓은 거대한 똥, 세종시"
0,개 도 이런판단력이 있는데 개만도 못한 미개인 한심표 51.6% 대책없음
0,입에 풀칠하면 끝나는 월급에 무슨 저축 개뿔
0,대접을 받으려면 나잇값을 해야지아직도 저런ㅇㅅㄷ땜에 나라가 패가망신임다
0,ㅋㅋ북한건들지마라... ㅡㅡㅡㅡㅡㅡㅡㅡㅉ그지같은보수단체때문에 핵쏘것어ㅡㅡㅡㅡ
0,메졷이라 졷같은 욕도 잘하네
0,뉴스볼쩍마다 피가꺼꾸로 솟는다
0,국민들 우롱하지말길!!!
0,좀비같은 언론. 이제 그만해라.
0,쳐죽일 년들~~~~
0,뭐 대통령까지 대포폰 쓰는 마당에 ㅋㅋㅋㅋ
0,저거...얼마나갈까.대우조선...삼성..현대....대한민국 조선소가 힘들다....뭐하는짓이고.
0,똥 제조기 주제에 돈은 수천만원씩 받아쳐먹으면서 뭔 불평이야!
0,슈퍼 컴퓨터 그냥 고물상에 팔아서 엿이나 바꿔서 쳐 먹어라
0,예약하고 안가는건뭐냐 호9들아
0,쪽바리시키들은 지구상에서 사라져야할 족속들이다. 일본년이든 놈이든 보이기만해라
0,야스쿠니신사나 철거해라 쓰레기들아..
0,"박근혜는 미용, 최순실이 업무... 아몰랑"
0,저년이 젊은 친구들에게 흑수저 헬조선 소리 나오게 대한민국 등어리에 빨대 꽂아 기생충처럼 지금까지 쪽쪽 빨고 있었구나 썩을년
0,탄핵 거부자들 명단 꼭 올려주세요
0,물고문이라도 해서 사실을 밝혀 내시오.
0,니년땜에 국민은 죽을지경이다~~~!!!!!
0,비리의 원흉은 재벌(전경련)
0,도둑놈들......
0,친일친미독재수구꼴통매국노기득권새누리당세력들청산없이는 국민도 나라도 없다~~
0,볼때마다 느끼는거지만 죽여버리고싶ㅇ니
0,인민들의 고혈과 노동력을 착취해서 축구에다 전부 쏟아붓는 이런 야만 독재정권은 없어져야 합니다
0,당장 내일 날씨도 못맞추는 판국에 3개월 그까이꺼 덥고 비 많이 오겠지 하고 땡인가?
0,아 돈이면다되는구먼 재판똑바로해라
0,개돼지는 이제 밖에 나가서도 처맞습니다 꿀꿀 ㅋ
0,짱깨놈들은 이빨에 뭐가 잔득 끼어있냐??? 정말 구역질 난다.
0,다신이 학생 다 죽인거야
0,아우~~미친것들땜시 이젠 머리아퍼!!
0,최순실 사형 집행 공약으로 걸면 기꺼이 찍는다
0,엄청난 결함인데 당연히 환불과 새제품교환해 주는게 상식 아닌가?
0,터보시절에 김광수가 패가지고 허리가 망가져서 공익간건데 김종국을 왜 욕하지 분탕들 똑바로 알고 댓글써라
0,어디 경찰서입니까?ㅡㅡ
0,미용주사보다도 프로포폴 중독인거 아냐?
0,딱봐도 그래픽인거같은건 나뿐인가
0,명바기도 참 못했는데 닭그네 너네 정부는 뭐그리 윗대가리부터 제대로된게 없냐????
0,순실숭배하는 빨갱이들
0,현수 까는넘들 현수 100분의1도 못따라가는 새키들 뛰ㅣ!!!
0,그나저나 아직도 mbc에 수신료 내는 개진상들이 있다는게 참으로 놀랍다
0,피로 우리나라르 지켜주었다면 당연히 갑니다
0,임금체벌에 고의재산은닉 걸리면 압류금액 삼대에 걸쳐 x2로해서 받는 법안 만들고 집행해라
0,교활한 김기춘 구속 수사하라!!
0,두고두고 역사에 남아 조롱받을 년.
0,최씨일가 전부다 무기징역에 처하고 관련자들 징역에 처하는 엄중한 벌을 주기를... 위증하면 징역10년ㅇ에처해라
0,어떻게 대통령이 개대중이처럼 부끄러운 줄 모를 수가 있냐
